申请单位,作物名称,用途,申请日期
辽宁东亚农业发展有限公司,白菜,对外制种,2022/1/11
辽宁东亚农业发展有限公司,萝卜,对外制种,2022/1/11
辽宁东亚农业发展有限公司,辣椒,对外制种,2022/1/11
江苏神农大丰种业科技有限公司,稻,大田生产,2022/1/14
安徽荃银种业科技有限公司,玉米,大田生产,2022/2/24
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
重庆中一种业有限公司,稻,大田生产,2022/3/11
四川金安特农业股份有限公司,稻,大田生产,2022/4/11
沈阳国丰种苗有限公司,胡萝卜,对外制种,2022/4/9
沈阳国丰种苗有限公司,胡萝卜,对外制种,2022/4/9
沈阳国丰种苗有限公司,胡萝卜,对外制种,2022/4/9
沈阳国丰种苗有限公司,胡萝卜,对外制种,2022/4/9
沈阳国丰种苗有限公司,欧芹,对外制种,2022/4/9
沈阳国丰种苗有限公司,欧芹,对外制种,2022/4/9
沈阳国丰种苗有限公司,欧芹,对外制种,2022/4/9
广西万川种业有限公司,稻,试验,2022/4/14
袁氏种业高科技有限公司,稻,大田生产,2022/4/20
北京金农科种子科技有限公司,玉米,大田生产,2022/4/22
安徽昇谷农业科技有限公司,稻,试验,2022/4/24
袁氏种业高科技有限公司,稻,大田生产,2022/4/26
袁氏种业高科技有限公司,稻,大田生产,2022/4/26
北大荒垦丰种业股份有限公司,大豆,试验,2022/4/28
北大荒垦丰种业股份有限公司,豆类,试验,2022/4/28
北大荒垦丰种业股份有限公司,稻,试验,2022/4/27
北大荒垦丰种业股份有限公司,玉米,试验,2022/4/27
广西万川种业有限公司,玉米,大田生产,2022/5/5
广西万川种业有限公司,玉米,大田生产,2022/5/5
广西万川种业有限公司,玉米,大田生产,2022/5/5
广西万川种业有限公司,玉米,大田生产,2022/5/5
袁氏种业高科技有限公司,稻,试验,2022/5/6
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽荃银种业科技有限公司,稻,大田生产,2022/5/17
安徽华韵生物科技有限公司,玉米,大田生产,2022/5/17
安徽华韵生物科技有限公司,玉米,大田生产,2022/5/17
安徽华韵生物科技有限公司,玉米,大田生产,2022/5/17
贵州筑农科种业有限责任公司,稻,大田生产,2022/5/25
贵州筑农科种业有限责任公司,玉米,大田生产,2022/5/25
广西万川种业有限公司,稻,大田生产,2022/5/27
广西万川种业有限公司,稻,大田生产,2022/5/27
广西万川种业有限公司,稻,大田生产,2022/5/27
广西万川种业有限公司,稻,大田生产,2022/5/27
广西万川种业有限公司,稻,大田生产,2022/5/27
广西万川种业有限公司,稻,大田生产,2022/5/27
安徽荃银种业科技有限公司,稻,大田生产,2022/6/2
安徽荃银种业科技有限公司,稻,大田生产,2022/6/2
安徽荃银种业科技有限公司,稻,大田生产,2022/6/2
安徽荃银种业科技有限公司,稻,大田生产,2022/6/2
科荟种业股份有限公司,稻,大田生产,2022/6/2
科荟种业股份有限公司,稻,大田生产,2022/6/2
科荟种业股份有限公司,稻,大田生产,2022/6/2
科荟种业股份有限公司,稻,大田生产,2022/6/6
科荟种业股份有限公司,稻,大田生产,2022/6/6
科荟种业股份有限公司,稻,大田生产,2022/6/6
酒泉拓源农业有限公司,番茄,对外制种,2022/6/13
酒泉拓源农业有限公司,莴苣,对外制种,2022/6/13
酒泉拓源农业有限公司,黄瓜,对外制种,2022/6/15
酒泉拓源农业有限公司,辣椒,对外制种,2022/6/15
酒泉拓源农业有限公司,菜豆,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,莴苣,对外制种,2022/6/13
酒泉拓源农业有限公司,番茄,对外制种,2022/6/13
酒泉拓源农业有限公司,茄子,对外制种,2022/6/13
酒泉拓源农业有限公司,莴苣,对外制种,2022/6/13
酒泉拓源农业有限公司,番茄,对外制种,2022/6/13
酒泉拓源农业有限公司,菜豆,对外制种,2022/6/15
酒泉拓源农业有限公司,辣椒,对外制种,2022/6/15
酒泉拓源农业有限公司,番茄,对外制种,2022/6/15
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/15
酒泉拓源农业有限公司,辣椒,对外制种,2022/6/15
酒泉拓源农业有限公司,南瓜,对外制种,2022/6/15
酒泉拓源农业有限公司,茄子,对外制种,2022/6/15
酒泉拓源农业有限公司,莴苣,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,甜瓜,对外制种,2022/6/13
酒泉拓源农业有限公司,西瓜,对外制种,2022/6/13
酒泉拓源农业有限公司,番茄,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,瓜类,对外制种,2022/6/13
酒泉拓源农业有限公司,辣椒,对外制种,2022/6/13
酒泉拓源农业有限公司,甜瓜,对外制种,2022/6/13
酒泉拓源农业有限公司,西瓜,对外制种,2022/6/13
合肥丰乐种业股份有限公司,稻,大田生产,2022/6/15
合肥丰乐种业股份有限公司,稻,大田生产,2022/6/15
安徽省创富种业有限公司,稻,大田生产,2022/6/22
江苏红旗种业股份有限公司,稻,大田生产,2022/6/21
袁隆平农业高科技股份有限公司,稻,大田生产,2022/6/22
袁隆平农业高科技股份有限公司,稻,大田生产,2022/6/22
袁隆平农业高科技股份有限公司,稻,大田生产,2022/6/22
袁隆平农业高科技股份有限公司,稻,大田生产,2022/6/22
袁隆平农业高科技股份有限公司,稻,大田生产,2022/6/22
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
袁隆平农业高科技股份有限公司,稻,大田生产,2022/7/6
广西万川种业有限公司,玉米,试验,2022/7/6
广西万川种业有限公司,玉米,试验,2022/7/6
广西万川种业有限公司,玉米,试验,2022/7/6
广西万川种业有限公司,玉米,试验,2022/7/6
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
先正达种苗（北京）有限公司,番茄,对外制种,2022/7/12
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
安徽荃银种业科技有限公司,稻,大田生产,2022/7/13
袁氏种业高科技有限公司,稻,试验,2022/7/18
袁氏种业高科技有限公司,稻,试验,2022/7/18
袁氏种业高科技有限公司,稻,大田生产,2022/7/18
袁氏种业高科技有限公司,稻,大田生产,2022/7/19
袁氏种业高科技有限公司,稻,大田生产,2022/7/19
袁氏种业高科技有限公司,稻,大田生产,2022/7/19
袁氏种业高科技有限公司,稻,大田生产,2022/7/20
袁氏种业高科技有限公司,稻,大田生产,2022/7/20
四川泰谷农业科技有限公司,稻,大田生产,2022/7/26
四川禾嘉种业有限公司,稻,大田生产,2022/7/27
四川禾嘉种业有限公司,稻,大田生产,2022/7/27
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
江苏金华隆种子科技有限公司,玉米,大田生产,2022/7/29
袁氏种业高科技有限公司,稻,大田生产,2022/7/29
袁氏种业高科技有限公司,稻,大田生产,2022/7/29
袁氏种业高科技有限公司,稻,大田生产,2022/8/3
袁氏种业高科技有限公司,稻,大田生产,2022/8/4
科荟种业股份有限公司,稻,大田生产,2022/8/5
科荟种业股份有限公司,稻,大田生产,2022/8/5
科荟种业股份有限公司,稻,大田生产,2022/8/8
科荟种业股份有限公司,稻,大田生产,2022/8/8
湖北荃银高科种业有限公司,稻,大田生产,2022/8/12
湖北荃银高科种业有限公司,稻,大田生产,2022/8/12
湖北荃银高科种业有限公司,稻,大田生产,2022/8/12
北大荒垦丰种业股份有限公司,玉米,试验,2022/8/18
北大荒垦丰种业股份有限公司,玉米,试验,2022/8/18
北大荒垦丰种业股份有限公司,玉米,试验,2022/8/18
酒泉东方种子有限公司,瓜类,对外制种,2022/8/20
酒泉东方种子有限公司,南瓜,对外制种,2022/8/20
酒泉东方种子有限公司,莴苣,对外制种,2022/8/20
酒泉东方种子有限公司,西瓜,对外制种,2022/8/20
袁氏种业高科技有限公司,稻,大田生产,2022/8/30
袁氏种业高科技有限公司,稻,大田生产,2022/8/30
袁氏种业高科技有限公司,稻,大田生产,2022/8/30
广西万川种业有限公司,菜心,大田生产,2022/8/31
广西万川种业有限公司,菜心,大田生产,2022/8/31
广西万川种业有限公司,豇豆,大田生产,2022/8/31
广西万川种业有限公司,芥菜,大田生产,2022/8/31
广西万川种业有限公司,萝卜,大田生产,2022/8/31
广西万川种业有限公司,青梗白菜,大田生产,2022/8/31
广西万川种业有限公司,生菜,大田生产,2022/8/31
袁氏种业高科技有限公司,稻,大田生产,2022/8/31
袁氏种业高科技有限公司,稻,大田生产,2022/9/6
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
四川禾嘉种业有限公司,稻,大田生产,2022/9/7
广东金作农业科技有限公司,稻,试验,2022/9/8
广东金作农业科技有限公司,稻,试验,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,茄子,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,南瓜,对外制种,2022/9/8
北京双硕种子有限公司,笋瓜,对外制种,2022/9/8
北京双硕种子有限公司,甜瓜,对外制种,2022/9/8
北京双硕种子有限公司,番茄,对外制种,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,毛酸浆,对外制种,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,笋瓜,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,甜瓜,对外制种,2022/9/8
北京双硕种子有限公司,番茄,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,瓜类,对外制种,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,南瓜,对外制种,2022/9/8
北京双硕种子有限公司,茄子,对外制种,2022/9/8
北京双硕种子有限公司,生菜,对外制种,2022/9/8
北京双硕种子有限公司,西瓜,对外制种,2022/9/8
北京双硕种子有限公司,番茄,对外制种,2022/9/8
北京双硕种子有限公司,黄瓜,对外制种,2022/9/8
北京双硕种子有限公司,辣椒,对外制种,2022/9/8
北京双硕种子有限公司,茄子,对外制种,2022/9/8
北京双硕种子有限公司,生菜,对外制种,2022/9/8
北京双硕种子有限公司,甜椒,对外制种,2022/9/8
北京双硕种子有限公司,黄瓜,对外制种,2022/9/8
酒泉同禾顺农业开发有限公司,瓜类,对外制种,2022/9/13
酒泉同禾顺农业开发有限公司,茄子,对外制种,2022/9/13
金塔县农生种业有限公司,阿米芹,对外制种,2022/9/15
金塔县农生种业有限公司,福禄考 ,对外制种,2022/9/15
金塔县农生种业有限公司,金鱼草,对外制种,2022/9/15
金塔县农生种业有限公司,美女樱,对外制种,2022/9/15
酒泉市盛大农业有限责任公司,菜豆,对外制种,2022/9/22
酒泉市盛大农业有限责任公司,莴苣,对外制种,2022/9/22
酒泉东方种子有限公司,菜豆,对外制种,2022/9/16
酒泉东方种子有限公司,菜心,对外制种,2022/9/16
酒泉东方种子有限公司,大白菜,对外制种,2022/9/16
酒泉东方种子有限公司,番茄,对外制种,2022/9/16
酒泉东方种子有限公司,甘蓝,对外制种,2022/9/16
酒泉东方种子有限公司,芥蓝,对外制种,2022/9/16
酒泉东方种子有限公司,南瓜,对外制种,2022/9/16
酒泉东方种子有限公司,莴苣,对外制种,2022/9/16
酒泉东方种子有限公司,菠菜,对外制种,2022/9/16
酒泉市赛诺农业有限公司,百日草,对外制种,2022/9/22
酒泉市赛诺农业有限公司,翠菊 ,对外制种,2022/9/22
酒泉市赛诺农业有限公司,瓜类,对外制种,2022/9/22
酒泉市赛诺农业有限公司,金盏菊,对外制种,2022/9/22
酒泉市赛诺农业有限公司,茄子,对外制种,2022/9/22
酒泉市赛诺农业有限公司,矢车菊,对外制种,2022/9/22
袁氏种业高科技有限公司,稻,大田生产,2022/9/23
袁氏种业高科技有限公司,稻,大田生产,2022/9/23
袁氏种业高科技有限公司,稻,大田生产,2022/9/23
袁氏种业高科技有限公司,稻,大田生产,2022/9/23
袁氏种业高科技有限公司,稻,大田生产,2022/9/23
北大荒垦丰种业股份有限公司,麦类种子,试验,2022/9/27
北大荒垦丰种业股份有限公司,小麦,试验,2022/9/27
酒泉东方种子有限公司,春黄菊,对外制种,2022/9/30
酒泉东方种子有限公司,翠菊 ,对外制种,2022/9/30
酒泉东方种子有限公司,锯草,对外制种,2022/9/30
酒泉东方种子有限公司,琉璃繁缕,对外制种,2022/9/30
酒泉东方种子有限公司,耧斗菜,对外制种,2022/9/30
酒泉东方种子有限公司,蜀葵,对外制种,2022/9/30
酒泉东方种子有限公司,苋菜,对外制种,2022/9/30
酒泉东方种子有限公司,榆钱菠菜,对外制种,2022/9/30
酒泉东方种子有限公司,菠菜,对外制种,2022/10/8
酒泉东方种子有限公司,甜椒,对外制种,2022/10/8
酒泉东方种子有限公司,菜豆,对外制种,2022/10/8
酒泉东方种子有限公司,番茄,对外制种,2022/10/8
酒泉东方种子有限公司,莴苣,对外制种,2022/10/8
酒泉东方种子有限公司,百日草,对外制种,2022/10/8
酒泉东方种子有限公司,大丽花,对外制种,2022/10/8
酒泉东方种子有限公司,观赏黄瓜,对外制种,2022/10/8
酒泉东方种子有限公司,蓝花车叶草,对外制种,2022/10/8
酒泉东方种子有限公司,牵牛花 ,对外制种,2022/10/8
酒泉东方种子有限公司,绒樱菊,对外制种,2022/10/8
酒泉东方种子有限公司,紫茉莉,对外制种,2022/10/8
酒泉东方种子有限公司,瓜类,对外制种,2022/10/8
酒泉东方种子有限公司,芥蓝,对外制种,2022/10/8
酒泉东方种子有限公司,韭菜,对外制种,2022/10/8
酒泉东方种子有限公司,南瓜,对外制种,2022/10/8
酒泉东方种子有限公司,甜瓜,对外制种,2022/10/8
酒泉东方种子有限公司,莴苣,对外制种,2022/10/8
武汉佳禾生物科技有限责任公司,稻,大田生产,2022/10/9
北大荒垦丰种业股份有限公司,麦类种子,试验,2022/10/10
北大荒垦丰种业股份有限公司,小麦,试验,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,玉米,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
广东金作农业科技有限公司,玉米,大田生产,2022/10/10
广东金作农业科技有限公司,玉米,大田生产,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
仲衍种业股份有限公司,稻,0,2022/10/10
仲衍种业股份有限公司,稻,大田生产,2022/10/10
武汉国英种业有限责任公司,稻,大田生产,2022/10/11
纽内姆（北京）种子有限公司,番茄,对外制种,2022/10/11
纽内姆（北京）种子有限公司,瓜类,对外制种,2022/10/11
纽内姆（北京）种子有限公司,瓜类,对外制种,2022/10/11
纽内姆（北京）种子有限公司,瓜类,对外制种,2022/10/11
纽内姆（北京）种子有限公司,黄瓜,对外制种,2022/10/11
纽内姆（北京）种子有限公司,辣椒,对外制种,2022/10/11
纽内姆（北京）种子有限公司,甜瓜,对外制种,2022/10/11
纽内姆（北京）种子有限公司,西瓜,对外制种,2022/10/11
纽内姆（北京）种子有限公司,番茄,对外制种,2022/10/11
纽内姆（北京）种子有限公司,辣椒,对外制种,2022/10/11
北大荒垦丰种业股份有限公司,稻,试验,2022/10/12
北大荒垦丰种业股份有限公司,油菜,试验,2022/10/12
北大荒垦丰种业股份有限公司,油菜,试验,2022/10/12
广西万川种业有限公司,玉米,大田生产,2022/10/13
广西万川种业有限公司,玉米,大田生产,2022/10/13
广西万川种业有限公司,玉米,大田生产,2022/10/13
广西万川种业有限公司,玉米,大田生产,2022/10/13
酒泉东方种子有限公司,白花紫露草,对外制种,2022/10/21
酒泉东方种子有限公司,百日草,对外制种,2022/10/21
酒泉东方种子有限公司,斑鸠菊,对外制种,2022/10/21
酒泉东方种子有限公司,黑心菊,对外制种,2022/10/21
酒泉东方种子有限公司,美女樱,对外制种,2022/10/21
酒泉东方种子有限公司,钻叶紫菀,对外制种,2022/10/21
安徽荃银高科种业股份有限公司,稻,大田生产,2022/10/21
安徽荃银高科种业股份有限公司,玉米,大田生产,2022/10/21
安徽荃银种业科技有限公司,玉米,大田生产,2022/10/21
安徽荃银种业科技有限公司,稻,大田生产,2022/10/24
安徽荃银种业科技有限公司,稻,大田生产,2022/10/24
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/27
仲衍种业股份有限公司,稻,大田生产,2022/10/27
武汉衍升农业科技有限公司,稻,大田生产,2022/10/27
安徽隆平高科（新桥）种业有限公司,稻,大田生产,2022/10/28
安徽隆平高科（新桥）种业有限公司,玉米,大田生产,2022/10/28
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
袁隆平农业高科技股份有限公司,稻,大田生产,2022/10/31
安徽省创富种业有限公司,稻,大田生产,2022/11/1
四川川种种业有限责任公司,稻,大田生产,2022/11/2
四川川种种业有限责任公司,稻,大田生产,2022/11/2
四川川种种业有限责任公司,稻,大田生产,2022/11/2
湖北省种子集团有限公司,稻,大田生产,2022/11/2
湖北省种子集团有限公司,稻,大田生产,2022/11/2
湖北省种子集团有限公司,玉米,大田生产,2022/11/2
湖北省种子集团有限公司,稻,大田生产,2022/11/2
湖北省种子集团有限公司,稻,0,2022/11/2
合肥丰乐种业股份有限公司,稻,大田生产,2022/11/4
合肥丰乐种业股份有限公司,稻,大田生产,2022/11/4
江苏红旗种业股份有限公司,稻,大田生产,2022/11/8
北大荒垦丰种业股份有限公司,大豆,试验,2022/11/9
北大荒垦丰种业股份有限公司,豆类,试验,2022/11/9
安徽荃银种业科技有限公司,稻,大田生产,2022/11/10
安徽荃银种业科技有限公司,稻,大田生产,2022/11/10
安徽荃银种业科技有限公司,稻,大田生产,2022/11/10
